x,y,cluster_labels,movie_titles,overview,production_countries,release_date,Doc_ID,centroid,x_centroid,y_centroid,distance_to_centroid,topic_strings
25.536259,-49.24076,34,A Bridge Too Far,The story of Operation Market Garden—a failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.,"['United Kingdom', 'United States of America']",1977-06-15,4866,34_centroid,21.070185,-43.13158,7.567556,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
13.370494,-53.63301,34,A Wednesday!,"A retired police commissioner recounts the most memorable case of his career, wherein he was informed about a bomb scare in Mumbai.",['India'],2008-09-05,4891,34_centroid,21.070185,-43.13158,13.021724,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
23.733713,-49.881035,34,Alone in Berlin,"Berlin in June of 1940. While Nazi propaganda celebrates the regime’s victory over France, a kitchen-cum-living room in Prenzlauer Berg is filled with grief. Anna and Otto Quangel’s son has been killed at the front. This working class couple had long believed in the ‘Führer’ and followed him willingly, but now they realise that his promises are nothing but lies and deceit. They begin writing postcards as a form of resistance and in a bid to raise awareness: Stop the war machine! Kill Hitler! Putting their lives at risk, they distribute these cards in the entrances of tenement buildings and in stairwells. But the SS and the Gestapo are soon onto them, and even their neighbours pose a threat.","['France', 'Germany', 'United Kingdom']",2016-02-15,4942,34_centroid,21.070185,-43.13158,7.255999,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
21.360891,-49.970444,34,Auschwitz: The Blueprints of Genocide,"Using newly-released (in 1994) files, concealed by the KGB in Moscow and held in archives for nearly 50 years, the programme exposes the events behind the planning and building of the Auschwitz concentration camp. Professor Gerald Fleming, a researcher into Nazi war crimes and architect Robert van Pelt, investigate these files and reveal evidence which shows how German civilian engineers and Bauhaus-trained architects deliberately colluded with the SS to plan the genocide.  - Documentary Addict",[],1994-05-09,5013,34_centroid,21.070185,-43.13158,6.8450394,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
27.771399,-48.89047,34,Beyond All Boundaries,"A visual, 4-D experience of the battles of World War II featuring stories, archival footage and advanced special effects.",['United States of America'],2009-11-09,5102,34_centroid,21.070185,-43.13158,8.835783,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
28.795769,-49.256126,34,Brave New Jersey,"A comedy that tells the story of a small New Jersey town on the night of Orson Welles' famed 1938 War of the Worlds radio broadcast, which led millions of listeners to believe the U.S. was being invaded by Martians.",['United States of America'],2017-08-04,5161,34_centroid,21.070185,-43.13158,9.858738,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
16.242996,-54.099182,34,Command and Control,"September 18, 1980, 6:25 p.m., Titan II base in Damascus, Arkansas. On this fateful night an explosion kills an Air Force member and transforms the lives of everyone on the base. Honing in on a single case of so-called “human error”, Command and Control juxtaposes precision on a minute scale against the gargantuan risks inherent in the United States’ aggressive nuclear proliferation policy during the Cold War.",['United States of America'],2016-09-14,5279,34_centroid,21.070185,-43.13158,11.982906,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
22.562626,-31.815823,34,Democrats,"An intriguing look at an authoritarian state on the verge of democratization: how Zimbabwe got a new constitution.  Two political enemies are forced on a joint mission to write Zimbabwe's new constitution. The ultimate test that will either take the country a decisive step closer to democracy and away from President Mugabe's dictatorship, or toward renewed repression. In a country with little respect for human rights, impeded by economic sanctions and hyperinflation running rampant, failure is not an option.","['Denmark', 'Zimbabwe']",2014-11-13,5362,34_centroid,21.070185,-43.13158,11.413753,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
28.635677,-46.062508,34,Exit Afghanistan,"Featuring interviews with participants on all sides, this documentary questions Norway and the West's protracted military involvement in Afghanistan.",[],,5469,34_centroid,21.070185,-43.13158,8.113384,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
19.369438,-36.64577,34,For Greater Glory: The True Story of Cristiada,"A chronicle of the Cristeros War (1926-1929), which was touched off by a rebellion against the Mexican government's attempt to secularize the country.","['Mexico', 'United States of America']",2012-06-01,5518,34_centroid,21.070185,-43.13158,6.7050924,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
13.077238,-55.423985,34,"Good Night, and Good Luck.",The story of journalist Edward R. Murrow's stand against Senator Joseph McCarthy's anti-communist witch-hunts in the early 1950s.,"['United States of America', 'France', 'Japan', 'United Kingdom']",2005-09-16,5590,34_centroid,21.070185,-43.13158,14.662551,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
23.77453,-48.76275,34,Hitler's Olympics,"Hitler, Nazi propaganda and 1936 Berlin Olympics are put under the microscope to uncover hidden truths and the historical legacy of those games.",[],2016-07-16,5684,34_centroid,21.070185,-43.13158,6.2468824,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
24.304918,-50.66704,34,Hitler's Steel Beast,"Trace the history of Hitler's armored private train, a 15-car mobile headquarters boasting state-of-the-art communications and anti-aircraft cannons.",['France'],2017-01-20,5688,34_centroid,21.070185,-43.13158,8.200407,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
26.617596,-52.109863,34,To Hell and Back,"The true WWII story of Audie Murphy, the most decorated soldier in U.S. history. Based on the autobiography of Audie Murphy who stars as himself in the film.",['United States of America'],1955-09-22,5691,34_centroid,21.070185,-43.13158,10.55383,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
23.044603,-43.425343,34,Hostages,True account of the six men held hostage by religious extremists in Beirut during the Reagan-Bush era.,['United States of America'],1992-09-23,5706,34_centroid,21.070185,-43.13158,1.9961526,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
29.040173,-37.18855,34,How to Change the World,"In 1971, a group of friends sail into a nuclear test zone, and their protest captures the world's imagination. Using never before seen archive that brings their extraordinary world to life, How To Change The World is the story of the pioneers who founded Greenpeace and defined the modern green movement.","['United Kingdom', 'Canada']",2014-12-12,5725,34_centroid,21.070185,-43.13158,9.941848,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
22.952751,-54.028355,34,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.","['France', 'Germany', 'United States of America']",2009-08-19,5783,34_centroid,21.070185,-43.13158,11.058198,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
27.967323,-49.846207,34,Know Your Enemy: Japan,Frank Capra-directed propaganda film produced during World War II depicting the United States' new enemy: Japan.,['United States of America'],1945-08-09,5877,34_centroid,21.070185,-43.13158,9.625836,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
13.703234,-53.048065,34,Kill the Irishman,"Over the summer of 1976, thirty-six bombs detonate in the heart of Cleveland while a turf war raged between Irish mobster Danny Greene and the Italian mafia. Based on a true story, Kill the Irishman chronicles Greene's heroic rise from a tough Cleveland neighborhood to become an enforcer in the local mob.",['United States of America'],2011-03-10,5878,34_centroid,21.070185,-43.13158,12.353487,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
22.220789,-48.664394,34,Kill Hitler! The Luck of the Devil,"When Hitler committed suicide in his bunker in Berlin, he managed to do what many others had tried to do for 20 years. This film explores how the fate of Europe and countless lives may have been very different if it hadn't been for the luck of the devil.",[],2015-06-04,5897,34_centroid,21.070185,-43.13158,5.651188,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
22.638275,-47.78188,34,The Pact,This documentary retraces the footsteps of Adolf Hitler's mysterious nephew and explores what became of the Hitler family line.,['France'],2013-05-01,5935,34_centroid,21.070185,-43.13158,4.9075646,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
18.620579,-31.659307,34,Los Tiempos de Pablo Escobar,"A complete journalistic document that brings never before seen shocking images and testimonials from people who show how the barbaric acts of Pablo Escobar managed to subdue a nation, and how his legacy continues to affect the world today.",['Colombia'],2012-06-24,5984,34_centroid,21.070185,-43.13158,11.730883,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
29.034655,-36.641533,34,Martin Luther: The Idea that Changed the World,"The year 2017 marks the 500th anniversary of one on the most important events in Western civilization: the birth of an idea that continues to shape the life of every American today.  In 1517, power was in the hands of the few, thought was controlled by the chosen, and common people lived lives without hope. On October 31 of that year, a penniless monk named Martin Luther sparked the revolution that would change everything.  He had no army. In fact, he preached nonviolence so powerfully that — 400 years later — Michael King would change his name to Martin Luther King to show solidarity with the original movement.  This movement, the Protestant Reformation, changed Western culture at its core, sparking the drive toward individualism, freedom of religion, women's rights, separation of church and state, and even free public education. Without the Reformation, there would have been no pilgrims, no Puritans, and no America in the way we know it.",[],2017-09-27,6072,34_centroid,21.070185,-43.13158,10.273923,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
21.688509,-49.8518,34,Nazi Concentration Camps,"Produced and presented as evidence at the Nuremberg war crimes trial of Hermann Göring and twenty other Nazi leaders, this film consists primarily of dead and surviving prisoners and of facilities used to kill and torture during the World War II.",['United States of America'],1945-11-29,6185,34_centroid,21.070185,-43.13158,6.7486043,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
30.50373,-38.119442,34,Night Moves,The story about three radical environmentalists coming together to execute the most intense protest of their lives: the explosion of a hydroelectric dam.,"['Brazil', 'United Kingdom', 'United States of America']",2014-04-23,6186,34_centroid,21.070185,-43.13158,10.682384,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
14.417033,-54.233006,34,Oklahoma City,The bombing of the Alfred P. Murrah Federal Building in Oklahoma City in April 1995 is the worst act of domestic terrorism in American history. This documentary explores how a series of deadly encounters between American citizens and federal law enforcement—including the standoffs at Ruby Ridge and Waco—led to it.,['United States of America'],2017-01-21,6239,34_centroid,21.070185,-43.13158,12.942413,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
27.248394,-50.851612,34,The Untold History Of The United States,Oliver Stone charts the history of the United States from the Second World War to the present.,['United States of America'],2012-11-12,6243,34_centroid,21.070185,-43.13158,9.887829,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
27.694944,-50.000538,34,Prelude to War,"Prelude to War was the first film of Frank Capra's Why We Fight propaganda film series, commissioned by the Pentagon and George C. Marshall. It was made to convince American troops of the necessity of combating the Axis Powers during World War II. This film examines the differences between democratic and fascist states.",['United States of America'],1942-05-27,6364,34_centroid,21.070185,-43.13158,9.543061,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
21.910788,-50.84285,34,Prosecuting Evil: The Extraordinary World of Ben Ferencz,"A fascinating portrait of Ben Ferencz, the last surviving Nuremberg Trial prosecutor, who continues to wage his lifelong crusade in the fight for law and peace.",['Canada'],2018-09-07,6365,34_centroid,21.070185,-43.13158,7.756951,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
20.761618,-48.46685,34,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,['United States of America'],1993-12-15,6486,34_centroid,21.070185,-43.13158,5.3441854,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
27.809917,-52.052437,34,Spitfire,"A feature documentary about the people and the planes that helped win World War War II. Through people personally connected to the events, the film investigates the story of how the Spitfire, its stable-mate, the Hawker Hurricane and its great adversary, the Messerschmitt 109 came into being during the huge advances in aviation in the interwar period—and then how the pilots fared in combat, three miles up in the skies over Europe, Africa and Asia.",['United Kingdom'],2018-07-20,6595,34_centroid,21.070185,-43.13158,11.1805935,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
27.597986,-38.187866,34,The Animal People,An unprecedented journey inside a radical animal rights campaign that shook multinational corporations to their core and led to the first-ever indictment of six young American activists for terrorism.,['United States of America'],2019-12-10,6708,34_centroid,21.070185,-43.13158,8.18856,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
28.627514,-48.22205,34,The Battle of Midway,"The Japanese attack on Midway in June 1942, filmed as it happened.  Preserved by the Academy Film Archive in 2006.",['United States of America'],1942-09-14,6728,34_centroid,21.070185,-43.13158,9.111866,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
15.792115,-52.937366,34,The Bomb,"Using masterfully restored footage from recently declassified images, The Bomb tells a powerful story of the most destructive invention in human history. From the earliest testing stages to its use as the ultimate chess piece in global politics, the program outlines how America developed the bomb, how it changed the world and how it continues to loom large in our lives. The show also includes interviews with prominent historians and government insiders, along with men and women who helped build the weapon piece by piece.",['United States of America'],2015-07-29,6732,34_centroid,21.070185,-43.13158,11.136044,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
20.707685,-51.135365,34,The Eichmann Show,"The behind-the-scenes true life story of a groundbreaking producer, Milton Fruchtman, and blacklisted TV director Leo Hurwitz who, overcoming enormous obstacles, set out to capture the testimony of one of the war's most notorious Nazis, Adolf Eichmann, who is accused of executing the 'final solution' and organising the murder of 6 million Jews. This is the extraordinary story of how the trial came to be televised and the team that made it happen.",['United Kingdom'],2015-01-20,6820,34_centroid,21.070185,-43.13158,8.01199,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
27.689154,-47.955765,34,The Memphis Belle: A Story of a Flying Fortress,"This WW2 documentary centers on the crew of the American B-17 Flying Fortress Memphis Belle as it prepares to execute a strategic bombing raid on Nazi submarine pens in Wilhelmshaven, Germany.",['United States of America'],1944-04-13,6918,34_centroid,21.070185,-43.13158,8.190452,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
28.148407,-37.359436,34,The Social Network,"The tale of a new breed of cultural insurgent: a punk genius who sparked a revolution and changed the face of human interaction for a generation, and perhaps forever.",['United States of America'],2010-10-01,6992,34_centroid,21.070185,-43.13158,9.133394,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
31.426268,-35.81148,34,The Stanford Prison Experiment,This film is based on the actual events that took place in 1971 when Stanford professor Dr. Philip Zimbardo created what became one of the most shocking and famous social experiments of all time.,['United States of America'],2015-07-17,7015,34_centroid,21.070185,-43.13158,12.681968,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
24.651537,-34.893913,34,Trotsky,"Story of the life of an extraordinary man, who with Lenin, was the symbol of the Revolution of 1917.",[],1967-01-01,7111,34_centroid,21.070185,-43.13158,8.982496,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
24.415874,-51.997963,34,Westerplatte Resists,"Westerplatte is a small peninsula at the entry to the Gdansk Harbour. Before World War II, it functioned as a Polish ammunition depot in the Free City of Danzig/Gdansk. Its crew consisted of one infantry company and a group of civilians, 182 people in total. It was the only Polish guard-post at the mouth of the Vistula River, with as little as five sentries, one field cannon, two anti-armour guns and four mortars. It was the first obstacle to Hitler's predatory march across Europe. The first shots of World War II were fired here. This film tells the story of Westerplatte's courageous defenders.",['Poland'],1967-07-01,7192,34_centroid,21.070185,-43.13158,9.476623,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
27.678679,-49.944656,34,Why We Fight: The Battle of Russia,"The fifth film of Frank Capra's Why We Fight propaganda film series, revealing the nature and process of the fight between the Soviet Union and Germany in the Second World War.",['United States of America'],1943-11-13,7208,34_centroid,21.070185,-43.13158,9.491586,"hitler, eichmann, adolf, propaganda, capra, reich, nazis, horáková, sparked, ss"
38.53673,-54.776794,23,A StoryBots Space Adventure,Join the StoryBots and the space travelers of the historic Inspiration4 mission as they search for answers to kids' questions about space.,[],2021-11-09,57,23_centroid,34.431866,-43.90722,11.618847,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
25.453318,-38.198452,23,Poseidon,"A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.",['United States of America'],2006-05-10,143,23_centroid,34.431866,-43.90722,10.639753,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.204754,-57.83264,23,Planet 51,"When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.","['Spain', 'United Kingdom', 'United States of America']",2009-11-19,264,23_centroid,34.431866,-43.90722,14.427476,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
34.817886,-57.659256,23,Space Cowboys,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",['United States of America'],2000-08-04,274,23_centroid,34.431866,-43.90722,13.757454,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.639294,-46.318882,23,Deep,"In 2100, when humanity has abandoned the earth, a colony of extravagant creatures still thrives in the deepest abyss of the ocean.","['Belgium', 'China', 'Spain', 'Switzerland', 'United Kingdom', 'United States of America']",2017-05-12,334,23_centroid,34.431866,-43.90722,4.8495946,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.44168,-40.147152,23,The Ice Road,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.","['Canada', 'United States of America']",2021-06-24,508,23_centroid,34.431866,-43.90722,5.496974,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
43.35321,-50.693676,23,Headspace: Unwind Your Mind,"Do you want to relax, meditate or sleep deeply? Personalize the experience according to your mood or mindset with this Headspace interactive special.",['United States of America'],2021-06-15,558,23_centroid,34.431866,-43.90722,11.20921,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
37.817867,-32.959938,23,Breaking Boundaries: The Science of Our Planet,David Attenborough and scientist Johan Rockström examine Earth's biodiversity collapse and how this crisis can still be averted.,['United States of America'],2021-06-04,592,23_centroid,34.431866,-43.90722,11.458969,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.738056,-47.352306,23,Battlefield Earth,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind.","['Canada', 'United States of America']",2000-05-12,606,23_centroid,34.431866,-43.90722,5.514699,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
43.66098,-54.027332,23,Black Holes: The Edge of All We Know,"Black holes stand at the limit of what we can know. To explore that edge of knowledge, the Event Horizon Telescope links observatories across the world to simulate an earth-sized instrument. With this tool the team pursues the first-ever picture of a black hole, resulting in an image seen by billions of people in April 2019. Meanwhile, Hawking and his team attack the black hole paradox at the heart of theoretical physics—Do predictive laws still function, even in these massive distortions of space and time? Weaving them together is a third strand, philosophical and exploratory using expressive animation. “Edge” is about practicing science at the highest level, a film where observation, theory, and philosophy combine to grasp these most mysterious objects.",['United States of America'],2020-03-18,612,23_centroid,34.431866,-43.90722,13.696468,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
36.566433,-57.298923,23,Astro Black: Race for Space,"An episode in Soda_Jerk's multi-channel digital-video installation cycle entitled ""Astro Black"". Race for Space gives life to Sun Ra’s claim to have been abducted by aliens who schooled him in the radical potential of music. While working as a piano man in Chicago in 1943, Sun Ra is contacted by Morpheus who offers him a choice of two destinies. Flashing forward to the 1969 moon landing, Neil Armstrong discovers that outer space has already been colonized by Sun Ra and his intergalactic ensemble, The Arkestra. At stake in this episode is the cultural politics implicit in the territorialization of outer space, both as a geography and a virtual field of possibility.",[],2010-01-01,661,23_centroid,34.431866,-43.90722,13.560757,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
39.24424,-51.751213,23,Home,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",['United States of America'],2015-03-18,673,23_centroid,34.431866,-43.90722,9.202564,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
34.326508,-53.578182,23,Stargate,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.","['France', 'United States of America']",1994-10-28,757,23_centroid,34.431866,-43.90722,9.671537,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
35.193966,-50.895164,23,The Darkest Hour,"In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply.","['United States of America', 'Russia']",2011-12-22,766,23_centroid,34.431866,-43.90722,7.02938,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
36.51185,-55.749924,23,Escape from Planet Earth,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,"['Canada', 'United States of America']",2013-02-14,887,23_centroid,34.431866,-43.90722,12.023975,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
34.043907,-43.581017,23,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",['United States of America'],2009-10-10,897,23_centroid,34.431866,-43.90722,0.5068726,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
36.58506,-50.451366,23,Rainbow Sea Fly High,"The Earth is hit by a meteorite and the Galactic Eye, an organisation, takes control of the planet in the name of protecting it. To save the planet, a group of teenagers embark on an adventure.",['China'],2022-07-16,930,23_centroid,34.431866,-43.90722,6.889275,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.54816,-51.545677,23,The History of Future Folk,"An alien intending to claim Earth for his people before their homeworld is destroyed by a comet decides not to eliminate humanity when he hears their music. Instead, he lives among them until another alien is sent to find and kill him.",['United States of America'],2012-06-15,1178,23_centroid,34.431866,-43.90722,8.676977,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
37.50818,-55.52707,23,The Midnight Sky,A lone scientist in the Arctic races to contact a crew of astronauts returning home to a mysterious global catastrophe.,['United States of America'],2020-12-10,1180,23_centroid,34.431866,-43.90722,12.020176,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.648808,-50.691734,23,Fukrey Boyzzz: Space Mein Fukrapanti,"After a foreboding dream about aliens comes true, a fun-loving trio must prevent human intelligence from being stolen from planet Earth.",[],2020-11-14,1355,23_centroid,34.431866,-43.90722,7.988257,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
31.670038,-57.746956,23,Doraemon: Nobita's Little Star Wars 2021,"One day during summer vacation, a palm-sized alien named Papi appears from a small rocket that Nobita picks up. He is the president of Pirika, a small planet in outer space, and has come to Earth to escape the rebels. Doraemon and his friends are puzzled by Papi’s small size, but as they play together using the secret tool “Small Light”, they gradually become friends. However, a whale-shaped space battleship comes to earth and attacks Doraemon, Nobita and the others in order to capture Papi. Feeling responsible for getting everyone involved, Papi tries to stand up to the rebels. Doraemon and his friends leave for the planet Pirika to protect their dear friend and his home.",['Japan'],2022-03-04,1452,23_centroid,34.431866,-43.90722,14.112618,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
37.96097,-32.845825,23,David Attenborough: A Life on Our Planet,"The story of life on our planet by the man who has seen more of the natural world than any other. In more than 90 years, Attenborough has visited every continent on the globe, exploring the wild places of our planet and documenting the living world in all its variety and wonder. Addressing the biggest challenges facing life on our planet, the film offers a powerful message of hope for future generations.",['United Kingdom'],2020-09-28,1476,23_centroid,34.431866,-43.90722,11.610728,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
31.64929,-54.864872,23,Challenger,"A profile of the astronauts, crew, and civilians who were involved in the January 28, 1986 flight of the spaceship, Challenger, that resulted in its explosion upon takeoff. The center point of the film is the safety inspections and arguments surrounding the use of the o-rings that ultimately were blamed for the explosion.",['United States of America'],1990-02-25,1569,23_centroid,34.431866,-43.90722,11.305436,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.64859,-50.69239,23,Fukrey Boyzzz: Space Mein Fukrapanti,"After a foreboding dream about aliens comes true, a fun-loving trio must prevent human intelligence from being stolen from planet Earth.",[],2020-11-14,1570,23_centroid,34.431866,-43.90722,7.9886994,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
37.3238,-54.81704,23,Cycle,"A messed-up astronaut runs from the deadly black fog that slowly covers everything. He seems to have only a short memory but he needs to find a way out. We repeatedly follow him through different strange scenes where he seems to meet the same people on an on again, but each time they are different and the stories they tell seem to differ as well. The film focuses on a universal problem solving situation rather than on classic linear storytelling.",[],2013-02-21,1609,23_centroid,34.431866,-43.90722,11.286606,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
39.789116,-54.9551,23,John Was Trying to Contact Aliens,"John Shepherd spent 30 years trying to contact extraterrestrials by broadcasting music millions of miles into space. After giving up the search, he makes a different connection here on earth.",['United States of America'],2020-01-23,1686,23_centroid,34.431866,-43.90722,12.278267,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
32.14169,-56.144493,23,Royal Space Force - The Wings Of Honneamise,"On a future Earth, war between the Kingdom of Honneamise and its rival, The Republic, is inevitable. As evolving technology creates new ways to wage war, a small group seeks to propel mankind into space in their world’s first spaceflight program. For astronaut candidate Shirotsugh Lhadatt, it’s a personal odyssey as he grows from an aimless young man into a leader willing to put everything on the line in order to move the human race forward and away from the brink of Armageddon.",['Japan'],1987-03-14,1984,23_centroid,34.431866,-43.90722,12.449731,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
